tag,model_family,mode,supervision_mode,target_policy,latent_dim,hidden_dim,num_layers,n_complexes,n_total_fits,val_fraction_of_trainval,records_path,summary_source,train_rmse_mean,train_rmse_std,train_rmse_min,train_rmse_max,val_rmse_mean,val_rmse_std,val_rmse_min,val_rmse_max,test_rmse_mean,test_rmse_std,test_rmse_min,test_rmse_max,train_r2_mean,train_r2_std,train_r2_min,train_r2_max,val_r2_mean,val_r2_std,val_r2_min,val_r2_max,test_r2_mean,test_r2_std,test_r2_min,test_r2_max,train_pearson_r_mean,train_pearson_r_std,train_pearson_r_min,train_pearson_r_max,val_pearson_r_mean,val_pearson_r_std,val_pearson_r_min,val_pearson_r_max,test_pearson_r_mean,test_pearson_r_std,test_pearson_r_min,test_pearson_r_max,test_train_rmse_gap_mean,test_train_rmse_gap_std,test_train_rmse_gap_min,test_train_rmse_gap_max,train_val_rmse_gap_mean,train_val_rmse_gap_std,train_val_rmse_gap_min,train_val_rmse_gap_max
iface_S_unsup_shared_static_z16,vae_ridge,S,unsupervised,shared_static,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/resample_summary.json,2.6297274934322603,0.051155246976128055,2.5512887269091875,2.704059257193552,2.637678246733123,0.15705611980046572,2.257738470755794,2.801191381347755,2.645429109041572,0.12951089248895242,2.484409374066196,2.870630912382935,0.01906224432788788,0.011215940813192347,2.4006470832449445e-05,0.04144782856534568,-0.003400988561536178,0.015321969558846887,-0.031051794236076402,0.029418619837714766,0.0003007111821040409,0.01099685561380946,-0.015989476152284743,0.014283904956589821,0.15341689845867618,0.03125612407457178,0.10412282866464297,0.21309371621013046,0.07526089842624621,0.12025259882012489,-0.06230485246395402,0.2987076352934815,0.07739995403434827,0.06362076713491154,-0.008628101916901266,0.17852121825512934,0.01570161560931114,0.1746471969929009,-0.21964988312735567,0.3193421854737477,0.007950753300862123,0.1830626223950099,-0.3925173589869746,0.1953928278931234
full_SD_unsup_sd_static_plus_dynamic_all_z8,vae_ridge,SD,unsupervised,sd_static_plus_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z8/resample_summary.json,2.64065374374141,0.04554906989952996,2.584982038777174,2.7095703339168424,2.6339747898254893,0.15464537407419093,2.271541862756963,2.8129225219173217,2.645433637307794,0.13776083228674021,2.4663532436378044,2.8665478305142504,0.01082715903444027,0.010705294270703871,0.00019670807848204408,0.031069204992492883,-0.000667522732623893,0.012187725365887038,-0.017885570061169975,0.02084299894375019,0.0006339239368439054,0.004496312811440282,-0.004911462881775686,0.007987038282031067,0.09591971843002987,0.05645977386886664,0.0248801033828381,0.18686043089001406,0.06275591612658508,0.08632685198778496,-0.10660586547561696,0.23073046820124093,0.07192727406075482,0.03545136879872367,0.03309912708669933,0.1369563207727498,0.004779893566383686,0.16746602494566426,-0.23988447603479202,0.2815657917370764,-0.00667895391592106,0.1907095629383088,-0.43024762275654327,0.21346266264664315
iface_SD_semi_shared_static_z16,vae_ridge,SD,semi_supervised,shared_static,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_semi_shared_static_z16/resample_summary.json,1.4619016355928205,0.3479469580946763,0.8297057813717028,1.9246344417285106,2.622315944514041,0.16556446358641544,2.377692945118446,2.9260931455299026,2.6455067470158133,0.10824858766557666,2.525018384887125,2.8408913125712214,0.6804913349614476,0.14055460296504232,0.4944819524590084,0.9058532359425409,0.005436527333168717,0.08254907327698058,-0.1132169989493581,0.09893673591750152,-0.001451196975542779,0.049157913545246915,-0.07624004946523022,0.0763234609011818,0.8211091510620762,0.08559185092207247,0.7033538971722325,0.9517855368749334,0.338817794533429,0.06281292543163586,0.24281208419998696,0.4078383126889203,0.33618711478456204,0.035160503682683135,0.2872737618378113,0.39212318580966155,1.1836051114229929,0.3099744956831322,0.7744346933543542,1.6953126035154222,1.1604143089212202,0.4220387969946083,0.45305850338993525,1.7428581863803119
full_SD_unsup_sd_dynamic_all_z8,vae_ridge,SD,unsupervised,sd_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/resample_summary.json,2.6447230648775717,0.05579435175195025,2.555421868274779,2.7147104198029965,2.6371875255043378,0.16067116212966256,2.274886554203859,2.833519963259928,2.646065886518814,0.13372626790199701,2.470831893358597,2.8653603160792445,0.007938501744531623,0.007193189211831926,0.000523134084710275,0.02317103119089603,-0.0028261385544465,0.00666619114934745,-0.016681721438878583,0.0068446878888172025,-3.3249823128689293e-06,0.007317276926882701,-0.010206429658102367,0.012826116767937656,0.08416732101936561,0.04440322024843579,0.023857019504641225,0.1596995658470655,0.03145460758690754,0.07936081099305584,-0.11161589731850077,0.15098641199223503,0.0705714067947912,0.05719843366022522,-0.011233225849581134,0.1508983679786374,0.001342821641242331,0.17744612086208814,-0.24387852644439967,0.30993844780446533,-0.007535539373233746,0.19833833782762442,-0.4274768314469384,0.2134594902031508
iface_SD_unsup_shared_static_z8,vae_ridge,SD,unsupervised,shared_static,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_shared_static_z8/resample_summary.json,2.6343353023108538,0.05281063571589833,2.563838857373714,2.724523214439074,2.6378764671919215,0.15738144055153497,2.2789536171258917,2.8409784719256668,2.6472626096904803,0.13403262261897933,2.484894809823424,2.8904512076804747,0.015645541749542146,0.010897043778813564,6.6035781123297e-06,0.033923114692265055,-0.0035774202518434996,0.01486407136670613,-0.020320236721067975,0.025146191274500573,-0.0009694160769193716,0.013111788712771289,-0.018211011295039548,0.024313103831456018,0.1339180258050079,0.03128570067090243,0.08921864022099557,0.18750583025532588,0.06306997338776742,0.06253162754605253,-0.0439323519693209,0.17036900197170946,0.06177779611065252,0.0700902936609653,-0.06536676056660211,0.16395074301650014,0.012927307379626597,0.17716668054389872,-0.23864826808578687,0.32661235030676083,0.003541164881067349,0.1917383512398442,-0.38168424129679357,0.23069615110604813
iface_SD_unsup_sd_static_plus_dynamic_all_z8,vae_ridge,SD,unsupervised,sd_static_plus_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_sd_static_plus_dynamic_all_z8/resample_summary.json,2.6424647519974,0.04742316623911916,2.5701465298164097,2.710910493601262,2.6442936566173634,0.16168550223794054,2.263680035402019,2.8311909631330807,2.6480867739562837,0.13223180456272116,2.4655533173287023,2.870784334738002,0.009526170856513472,0.006487223400682123,2.198774167683215e-05,0.016608249483519466,-0.008212624825955783,0.010360091340574131,-0.023677767362058955,0.007721401484048429,-0.001610274850029758,0.010310762886526895,-0.008773994993203305,0.026883292777816425,0.09344694138052523,0.04545075118327284,0.007952376263699951,0.1367722669625814,0.02953977056748814,0.07774438572507254,-0.07708364878689009,0.1574464988147101,0.05522444193662242,0.07467150097882659,-0.021928959316847147,0.22153611143376495,0.005622021958883216,0.17160848522269553,-0.22044814386751543,0.30063780492159253,0.0018289046199629233,0.19222728096882377,-0.421272827677055,0.20586703916165927
iface_SD_unsup_shared_static_z32,vae_ridge,SD,unsupervised,shared_static,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_shared_static_z32/resample_summary.json,2.607896332760588,0.06149405253122488,2.521098684123276,2.7225981846974494,2.621918234833536,0.15556435295431909,2.257948999010314,2.812751523688041,2.653000755666929,0.14380711463280288,2.481244572983087,2.9080261593211945,0.03528673353235652,0.020891331293448157,0.005359560986861744,0.06387888380478235,0.008395789889716409,0.021496562012171518,-0.013971655445756515,0.05001856512599112,-0.005135913536106684,0.023060908237222243,-0.04020024640503661,0.033090791859083035,0.1872748058040785,0.06434624500627696,0.08315615682563798,0.26059095453260495,0.10172441999936258,0.08032686105887098,-0.03666796347472287,0.2269651525162315,0.08960123620396912,0.06358614820369754,-0.02366264541564434,0.1833079563386671,0.045104422906340556,0.18667881502972308,-0.24135361171436243,0.38692747519791837,0.014021902072948001,0.20331058161318358,-0.4268269621272771,0.2228719055407531
iface_SD_unsup_sd_static_plus_dynamic_all_z32,vae_ridge,SD,unsupervised,sd_static_plus_dynamic_all,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_sd_static_plus_dynamic_all_z32/resample_summary.json,2.6312296751175195,0.05952581595537366,2.5510670551927834,2.7269557740918944,2.6412082945966953,0.15766519118663866,2.2725850568483366,2.810243936430795,2.6534257124828793,0.13581196189898742,2.48385524199066,2.8949446899910725,0.017997467633769394,0.016088534413139108,0.0008082019718355093,0.04465433301197219,-0.006074803017272157,0.013406925271588583,-0.03120863319776923,0.01888753675936483,-0.005640305969245141,0.017525790929277547,-0.032532469109423756,0.030485422529992534,0.13011291073072814,0.07326564289775891,0.0362618977263139,0.22264324861503573,0.022569015322492943,0.08789895607794106,-0.15817392795372634,0.17551242258252217,0.026770472682626906,0.08721413477406571,-0.11688947797238705,0.17791894892053564,0.022196037365359265,0.1801090327746568,-0.24310053210123428,0.3232728441450514,0.009978619479175554,0.19852016053782254,-0.38874343427118685,0.23372725759715784
full_SD_unsup_sd_static_plus_dynamic_all_z16,vae_ridge,SD,unsupervised,sd_static_plus_dynamic_all,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/resample_summary.json,2.6255741743716468,0.06069962149794484,2.548235175244849,2.70209932600674,2.6401052669076868,0.1525424914918036,2.2842415259300473,2.8231899386619728,2.6541559814567695,0.1363324567099615,2.477027692085196,2.866161590865773,0.02221795917639884,0.01712215581673863,0.0007035938028387978,0.04370529743991258,-0.005470464161574229,0.014646886355623275,-0.03368641946790407,0.013993892305923405,-0.0060431372679039756,0.006114750670160831,-0.01854510058259584,0.0011911305905600855,0.13843443667782687,0.0758458561443827,0.027318361309369484,0.2153164998941596,0.04268519149071971,0.07764450795622622,-0.10960025315415876,0.1399267760400113,0.0582070836081102,0.025878160777557287,0.023278447061602824,0.10124967402121385,0.028581807085122656,0.18105484015311873,-0.22507163392154395,0.29380591708422044,0.01453109253604028,0.19409389297707216,-0.4073900972919744,0.23499329934175472
iface_SD_unsup_sd_dynamic_all_z8,vae_ridge,SD,unsupervised,sd_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_sd_dynamic_all_z8/resample_summary.json,2.6455094091400198,0.047356980922868344,2.583658827497292,2.7291480499211334,2.6387282532990426,0.1585140524565642,2.2769828667039724,2.8329054363041273,2.6552443261317342,0.13105707887476564,2.4833155225813996,2.8663013489314535,0.0072192763746841805,0.009274922259136498,9.844040331385973e-05,0.030547504823634886,-0.00415941155754288,0.013149685889684848,-0.02233445041163029,0.022579642203033767,-0.007053280820764163,0.0073192646450644895,-0.01894451677110065,0.002829470428077907,0.07427294554628446,0.05021693671742574,0.01600760537806909,0.1782796780542996,0.0400416572317486,0.09949207394253959,-0.10810400533522403,0.1684722942947404,0.02929510160095915,0.05704813011061752,-0.04167549167345943,0.1409324240406627,0.009734916991714516,0.16639138396061212,-0.2458325273397337,0.2826425214341617,-0.006781155840977026,0.1930237999203031,-0.4212774797607035,0.20731855713049585
iface_SD_unsup_sd_dynamic_all_z16,vae_ridge,SD,unsupervised,sd_dynamic_all,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_sd_dynamic_all_z16/resample_summary.json,2.6403755035793415,0.045763794763794205,2.5680564676804134,2.704618763906204,2.647956398791,0.1609263060781415,2.267026057853134,2.84670172080198,2.6554444385482947,0.13889200414254135,2.4593487446150566,2.8976294558481155,0.011044208565325985,0.01016435588152152,0.0011560406306908577,0.024683242837707953,-0.011073105722675702,0.012415004807073785,-0.03866081835679003,0.0012819296269667158,-0.0069947272780411796,0.013091575776038842,-0.02426137998735034,0.016273994778940093,0.10070853709977852,0.05656413761558974,0.04175774611092614,0.17399749862935426,-0.005046489478341781,0.07069366335423122,-0.10149299960529952,0.09065989370767868,0.023470028677526115,0.08060571051599831,-0.1349996283250222,0.1824351271718493,0.015068934968953406,0.17189186245631566,-0.2410806827732377,0.3295729881677021,0.007580895211659167,0.19321204483361712,-0.4375927060530702,0.23581684049475582
iface_SD_semi_sd_dynamic_all_z8,vae_ridge,SD,semi_supervised,sd_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_semi_sd_dynamic_all_z8/resample_summary.json,1.6349530015334224,0.37031533057041444,1.0338104994394948,1.9794259709369757,2.627066609706479,0.10763748416925711,2.4983618022955936,2.7746486420845997,2.655657280224612,0.08981356921997001,2.5766949042440253,2.8258722526392592,0.602623022520973,0.15818187568551725,0.4568898507092076,0.8431087703594402,-0.002263082857201415,0.11452247807449815,-0.3099323544914443,0.09676099981330655,-0.011578933276759318,0.08259853733953196,-0.15030995620939347,0.12773993103832992,0.7707478289611535,0.09821343170819341,0.6763100803491149,0.9182280015746388,0.32679328215744874,0.05108687484917526,0.19782105997915542,0.3808589563632775,0.32791684241770885,0.04789174971397991,0.24179328363498648,0.40167121138164863,1.0207042786911895,0.408469757949886,0.5972689333070496,1.7920617531997645,0.9921136081730568,0.43260166364307656,0.524669354669046,1.7223079750551087
iface_SD_unsup_sd_static_plus_dynamic_all_z16,vae_ridge,SD,unsupervised,sd_static_plus_dynamic_all,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_sd_static_plus_dynamic_all_z16/resample_summary.json,2.6430248618517544,0.04372120285259115,2.571223023194398,2.69974733079022,2.6449989520020596,0.15811757875217716,2.272328279214103,2.8326354558364044,2.6556836279457934,0.1349492889194387,2.4844896639710736,2.889880550632143,0.009056586424780466,0.007540597029895337,0.0002838565959702999,0.02265959074279289,-0.008911266902293246,0.00995540819770726,-0.0318367564135591,0.0001322076004532935,-0.007263451119942965,0.006783719397903152,-0.017809003517890165,0.0014847257819380344,0.10068741451907223,0.04175727734003649,0.035033206754391914,0.15888546108179247,0.017398156956963985,0.04470678914103313,-0.04288531179593239,0.1111422504817046,0.02090403389943647,0.05890270690830837,-0.11244255901888657,0.1084188273813556,0.01265876609403871,0.17027141382572317,-0.2070451226319996,0.318657527437745,0.001974090150304919,0.18570015103078433,-0.41448591168058657,0.20759909393348153
iface_SD_unsup_shared_static_z16,vae_ridge,SD,unsupervised,shared_static,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_shared_static_z16/resample_summary.json,2.6221695566851446,0.047694376723732,2.5457286995672876,2.6904325852003717,2.6377192257364053,0.16618929111674072,2.2562519434194233,2.8316945898082175,2.657451084132209,0.13108539469832783,2.484476783851084,2.890230026186232,0.024609114554227908,0.014675697531247088,0.008195487106268384,0.04864845681112928,-0.0030765689716043877,0.01610085677551026,-0.026443662031247817,0.03285285920118741,-0.0088395415658853,0.01632482850778284,-0.03895356729617139,0.024593755095413727,0.15978033906816685,0.046137530117994804,0.0995176788612309,0.22390151956332385,0.06016850426463901,0.06613869580081454,-0.003767397492951288,0.1926208923367077,0.03949273021363991,0.06967552398086305,-0.08556552449007557,0.1680727314874915,0.03528152744706468,0.16654809735754603,-0.2059558013492877,0.3200175934924645,0.015549669051260161,0.20029755899455703,-0.4211906776937555,0.2516353154464084
iface_SD_unsup_sd_dynamic_all_z32,vae_ridge,SD,unsupervised,sd_dynamic_all,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_unsup_sd_dynamic_all_z32/resample_summary.json,2.6241882240086403,0.05415608065028409,2.548286340675757,2.7031404949003632,2.6428514148926268,0.1621903894019306,2.2711113141080306,2.846819514578244,2.6588621003482045,0.13077456876177615,2.4795214749201144,2.8824772047208294,0.0231619548170642,0.016618634134632628,0.002545838870682493,0.05271355303912495,-0.0071621718358434675,0.01444315809917338,-0.034121834505191684,0.014960708929713351,-0.00989272664208346,0.01461051790841006,-0.043256917416667706,0.0031868011421264386,0.15476968719454057,0.06919131974190801,0.05453844826748674,0.2439097114049111,0.014568035356247344,0.08878280099130582,-0.11545425232685896,0.16845364808464802,0.03466887501725082,0.04125555080897671,-0.03501878156059764,0.0980038750995727,0.03467387633956398,0.16492728899939058,-0.21808565212397113,0.3236306985596742,0.018663190883987067,0.20604277469877547,-0.43202918079233266,0.2646795875510084
iface_SD_semi_shared_static_z8,vae_ridge,SD,semi_supervised,shared_static,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_semi_shared_static_z8/resample_summary.json,1.5434825732439468,0.2759093660538597,1.0160774096883076,2.021327055597122,2.659288860483286,0.11780316563792885,2.477577741689293,2.8457957930317925,2.6684291230687203,0.09748798805468067,2.5509865305205137,2.8525323368385953,0.653058382946318,0.11527462900362925,0.4424121053782004,0.8555301649408389,-0.024261708849250985,0.08362156810498246,-0.24258141084311058,0.06121638104795579,-0.02167234583034664,0.09322370316783656,-0.24036812348851133,0.0873520037748442,0.8053215481258853,0.07250994046249527,0.6652742349208993,0.9249704070266894,0.32547004565796395,0.07005334159039366,0.15063644362585427,0.4079018344973473,0.3270409488761112,0.06576794600376076,0.20005176178973497,0.41806713590770256,1.1249465498247733,0.23822508604602122,0.717479328386021,1.6040327758168396,1.1158062872393395,0.3430041711959686,0.4936247216024596,1.6679713582395397
iface_SD_semi_shared_static_z32,vae_ridge,SD,semi_supervised,shared_static,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_semi_shared_static_z32/resample_summary.json,1.4239007818851892,0.4585270316395925,0.8883367902907651,2.1560650011396225,2.608803486667651,0.13869378869982774,2.3875137227330323,2.796737559694973,2.670548768765851,0.11773100787299841,2.5089100136895928,2.847042335872958,0.6870906647923679,0.1897771698569778,0.37666241466753336,0.8906132578778958,0.015033660369253955,0.07708727820871082,-0.11984336434004583,0.1210834233570448,-0.02299423697493075,0.09541000082738943,-0.2153966009104935,0.08368725576198277,0.8212960337708879,0.11955745024394639,0.6139876017405657,0.9437820416891632,0.3468831162923221,0.07052580504172806,0.2534830173075054,0.4400221800375752,0.31849605551213506,0.04065895441107243,0.23006499499795108,0.37731202184266877,1.246647986880662,0.5409304706661566,0.35284501254997025,1.7803018313993153,1.1849027047824623,0.470080663951301,0.37527306761465784,1.8123273525364563
iface_SD_semi_sd_static_plus_dynamic_all_z8,vae_ridge,SD,semi_supervised,sd_static_plus_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_semi_sd_static_plus_dynamic_all_z8/resample_summary.json,1.8121533514149248,0.2616202575040955,1.433093788234423,2.1962376451418946,2.6401469196301988,0.11539233164902206,2.519299817189265,2.88339952027352,2.674326560829204,0.13242089024270706,2.4654194885208174,2.8444970945425307,0.524661186272707,0.1388962755014588,0.29193120944696915,0.712609232413056,-0.011496103150853088,0.10497735545282996,-0.24688166351132756,0.09858236416792932,-0.024309116011915453,0.08209015041127599,-0.2132244555609779,0.05968990167454824,0.7182432730160351,0.09957762674558762,0.5405353179252269,0.8442304275351514,0.3049478212393844,0.0746296071428184,0.11304990268622994,0.37445731105144786,0.30393923834223013,0.05172697746782598,0.24440565504375292,0.38417389577150135,0.8621732094142793,0.3084116577704174,0.53270765162245,1.4114033063081077,0.8279935682152738,0.31735550255921596,0.39928162427826,1.2988792349088207
iface_SD_semi_sd_dynamic_all_z32,vae_ridge,SD,semi_supervised,sd_dynamic_all,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_semi_sd_dynamic_all_z32/resample_summary.json,1.6385263251082072,0.1979819937818604,1.3007936500699884,1.9702673040178238,2.6631752519630387,0.1364872334668137,2.5192963010819946,2.8921533083120456,2.68550120202953,0.14038068178043994,2.4743829058834583,2.8492477795040845,0.6131256555935856,0.09755157171035975,0.4337148513772596,0.7516102867621287,-0.02899069522028628,0.11425163042098176,-0.32284966919689784,0.07449309575008245,-0.03216436497694723,0.07366260502954881,-0.14031122698697307,0.09551542417111358,0.781157248900963,0.06346233077662919,0.6592662752147007,0.8672205593210003,0.3151115899249998,0.04963725529813887,0.20848956140416294,0.3859420702130886,0.30757154838945594,0.05244028151143264,0.22784014959497972,0.3938609802299513,1.0469748769213223,0.2596063647229287,0.5542599776338635,1.509311468738099,1.0246489268548309,0.27208725851678756,0.6661793110078182,1.5913596582420573
iface_SD_semi_sd_static_plus_dynamic_all_z32,vae_ridge,SD,semi_supervised,sd_static_plus_dynamic_all,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_SD_semi_sd_static_plus_dynamic_all_z32/resample_summary.json,1.761726621072566,0.2881498022754306,1.1999027923590426,2.048601345633826,2.614485600466199,0.13918892321147794,2.4247810926620907,2.8513647405049807,2.697412891379421,0.13910388726616638,2.4885911196412014,2.929985990348676,0.5492260239538396,0.13617079662115333,0.37221891851380995,0.7899720955850117,0.010058367007797641,0.089920230148595,-0.22093378081131032,0.10668346592639177,-0.0411307743508752,0.06900591538125152,-0.133680311415312,0.05989486182694059,0.7364945079288916,0.0898472220485764,0.6111611708332468,0.888853830919051,0.318870190699915,0.0725991461786635,0.1834022484245543,0.42356226749536274,0.2940570121172184,0.061893540271712275,0.14439486022659634,0.37588727158738033,0.9356862703068547,0.3318149504888626,0.5252909720628507,1.53090294817838,0.8527589793936332,0.32867704699642114,0.4678080888496603,1.5571953717016211
