tag,model_family,family,subgroup,n_rows_pooled_test,n_complexes,pooled_test_rmse,pooled_test_mae,pooled_test_r,pooled_test_r2,mean_outer_test_rmse,std_outer_test_rmse,mean_outer_test_mae,std_outer_test_mae,mean_outer_test_r,std_outer_test_r,mean_outer_test_r2,std_outer_test_r2
iface_SD_semi_sd_static_plus_dynamic_all_z16,vae_ridge,interface vae semi SD,other,1932,966,2.7241998445315057,2.134207914128365,0.2868378436505044,-0.01984834454235762,2.7231724136880637,0.15502408515174224,2.137251493768062,0.14686334760284966,0.29540478090047967,0.04609209999832601,-0.03422394423379245,0.08221286614942935
iface_SD_semi_sd_static_plus_dynamic_all_z16,vae_ridge,interface vae semi SD,tcr_pmhc,210,105,2.453449302751729,2.0749807785251573,0.3120170473873573,-0.9835622776160311,2.3969037604355887,0.3588042429631837,2.043534641322623,0.3437786016950272,0.18683684548635202,0.35106275929696595,-1.3928642354599894,1.1039652448315993
iface_SD_semi_sd_static_plus_dynamic_all_z32,vae_ridge,interface vae semi SD,antibody_antigen,732,366,2.395357395234161,1.8911066811976465,0.07783151852237244,-0.3651834915847738,2.38953747261177,0.15965861662010447,1.895503951986028,0.1488907878428206,0.09169007792669262,0.08958617732719854,-0.4023279521671813,0.22050047731727995
iface_SD_semi_sd_static_plus_dynamic_all_z32,vae_ridge,interface vae semi SD,other,1932,966,2.8273790069298785,2.2034452683433874,0.2511848217808973,-0.09856491751907304,2.824603986884757,0.18452386079837918,2.2061977942589004,0.15304542511157532,0.2573353599805267,0.08415275739681824,-0.11549257136123976,0.13202191814678108
iface_SD_semi_sd_static_plus_dynamic_all_z32,vae_ridge,interface vae semi SD,tcr_pmhc,210,105,2.5033476492786666,2.0948956353335992,0.29926748641421885,-1.0650662821911823,2.455111392675513,0.3109115527052067,2.0764835792674843,0.22881970182742636,0.2663800877103029,0.1618633379148695,-1.519099708316712,1.3945230771431163
iface_SD_semi_sd_static_plus_dynamic_all_z8,vae_ridge,interface vae semi SD,antibody_antigen,732,366,2.4248257899400425,1.9443428155954325,0.06659710089002693,-0.3989798889763836,2.4128126341636107,0.24042518460879636,1.9453640291850878,0.19398730233384562,0.08015272559855041,0.09845127743296836,-0.41719921125763604,0.1838930326326528
iface_SD_semi_sd_static_plus_dynamic_all_z8,vae_ridge,interface vae semi SD,other,1932,966,2.7625926804850605,2.1528181724360804,0.2764849295138321,-0.04879686680477091,2.7585738285543764,0.2117207549790572,2.1555846254391478,0.15867297671425457,0.2848206673550798,0.0711504299394602,-0.061375998583560035,0.12270860472378615
iface_SD_semi_sd_static_plus_dynamic_all_z8,vae_ridge,interface vae semi SD,tcr_pmhc,210,105,2.718301736001699,2.249753245781732,0.16062085151460845,-1.4349328501638818,2.6631188817592437,0.37530504615223526,2.2215298380655133,0.3530943234621012,0.11547125831205562,0.3132624414771294,-1.908616964793491,1.3185197317622148
iface_SD_semi_shared_static_z16,vae_ridge,interface vae semi SD,antibody_antigen,732,366,2.354807361507767,1.8704583878072225,0.1049325908925288,-0.31935344704184754,2.342573776443901,0.1511051246824038,1.8660517988845076,0.13718904742419225,0.10783769767701565,0.10491811089071569,-0.3518903131807658,0.23468166288845566
iface_SD_semi_shared_static_z16,vae_ridge,interface vae semi SD,other,1932,966,2.7741861042611835,2.151122971380638,0.2921404663167714,-0.0576180440961338,2.773503730891686,0.1402765722217833,2.1539492868743944,0.1400548055457745,0.2926700764938316,0.0507160378280592,-0.07432063955460369,0.09686560374905984
iface_SD_semi_shared_static_z16,vae_ridge,interface vae semi SD,tcr_pmhc,210,105,2.4066007345600076,2.0002754339835755,0.22184015991252265,-0.9085333521248649,2.380106156534571,0.30598080820501583,1.9975377644755834,0.2948527646013727,0.1798110878342564,0.2473275448863391,-1.3861021461703797,1.244362545546589
iface_SD_semi_shared_static_z32,vae_ridge,interface vae semi SD,antibody_antigen,732,366,2.4150695969952127,1.918336054839896,0.11308034303214343,-0.3877450528616355,2.4066437288044575,0.17889598711808635,1.9178516334012599,0.13063042332427843,0.11254263333954337,0.09480042158976576,-0.4104270271173743,0.11643867666290918
iface_SD_semi_shared_static_z32,vae_ridge,interface vae semi SD,other,1932,966,2.785444532931843,2.1636275729665235,0.26871713043052015,-0.06621968658148147,2.781829202624084,0.1876542963042636,2.1663989295784742,0.10102774025698555,0.2725249306569908,0.08691667928716255,-0.0845602396913337,0.1580194808423438
iface_SD_semi_shared_static_z32,vae_ridge,interface vae semi SD,tcr_pmhc,210,105,2.463517809920766,2.0092104164743216,0.3158682072499243,-0.9998760369458275,2.4389618778626057,0.3051492734979397,2.0014338196204826,0.3614984171518939,0.29703844845932026,0.14921009361146087,-1.3971972480596595,1.0663199827537053
iface_SD_semi_shared_static_z8,vae_ridge,interface vae semi SD,antibody_antigen,732,366,2.38348066321436,1.8688104456645116,0.10493842679052436,-0.35167926682563855,2.377627293877848,0.17085470463390215,1.8707832986976851,0.19041054160313786,0.11576800683865693,0.08066729320436837,-0.3833071667921243,0.18980717493304172
iface_SD_semi_shared_static_z8,vae_ridge,interface vae semi SD,other,1932,966,2.7738064328769108,2.177010419392599,0.28842705005581815,-0.05732857553553172,2.7744816659505767,0.11315466599927956,2.1792669521025854,0.10082002546878288,0.28957992581620473,0.0745195607512602,-0.07849577934404897,0.1260376385824249
iface_SD_semi_shared_static_z8,vae_ridge,interface vae semi SD,tcr_pmhc,210,105,2.642435444999931,2.1839684933654047,0.22280401825000526,-1.3009142639471931,2.601151804580908,0.4603539311935667,2.177044351013952,0.4132282933334784,0.17521271500201532,0.20562191654300727,-1.9803247667334198,2.312127516185626
iface_SD_unsup_sd_dynamic_all_z16,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.325603235556758,1.8805960597759916,0.03998384372680445,-0.2868313491129235,2.3199562918018444,0.14158050877562345,1.879665806010663,0.10436937421343448,0.028622647622575242,0.09830298873341417,-0.3167446041353075,0.1527230600064856
iface_SD_unsup_sd_dynamic_all_z16,vae_ridge,interface vae unsup SD,other,1932,966,2.7084554224015154,2.1348388024100493,-0.011683498472971504,-0.008094050779952067,2.706003000581359,0.2101994469420114,2.1387736711530927,0.15145401165617703,0.015698163797388733,0.10318236157618121,-0.015930553005067682,0.02120151435151734
iface_SD_unsup_sd_dynamic_all_z16,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.2243633215691907,2.9344022406190047,0.1471458793250327,-2.4259388615158324,3.23764402357354,0.2522677827014835,2.9631289660522664,0.2864568245864918,0.20500119967451375,0.2492402010947964,-3.2720529405162693,1.69868316365927
iface_SD_unsup_sd_dynamic_all_z32,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.338972841042444,1.8836499151354928,-0.010731637483571073,-0.3016695470167652,2.3349833904506117,0.12680310850532395,1.8833201018998238,0.10156855054497636,-0.02697826924726816,0.08749839294929734,-0.333500929327355,0.14309818108057815
iface_SD_unsup_sd_dynamic_all_z32,vae_ridge,interface vae unsup SD,other,1932,966,2.7087086618858343,2.129217433351314,0.013071678760337147,-0.008282572363266238,2.7067599995536886,0.20133124791055124,2.132979140972655,0.14886106058207152,0.03918964552131952,0.06615816937190117,-0.016984719634791832,0.02165080977835343
iface_SD_unsup_sd_dynamic_all_z32,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.22313940116417,2.949289936055078,0.22725693360704452,-2.4233384841724015,3.2350817512620273,0.24929682328529906,2.9756002699831248,0.27518127027786843,0.19702891720664098,0.37099938349503087,-3.2869600738319753,1.745261279188038
iface_SD_unsup_sd_dynamic_all_z8,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.3195343605645125,1.8763569025944904,0.042238084621995714,-0.28012390347771143,2.3147507532666496,0.14118184900863345,1.8762332266371538,0.10911578156064017,0.053330404410426115,0.10359250607559818,-0.3113401970782566,0.1572459948113905
iface_SD_unsup_sd_dynamic_all_z8,vae_ridge,interface vae unsup SD,other,1932,966,2.7097227097280627,2.131778200348418,-0.02120245572916969,-0.009037646665492893,2.7079296889226914,0.20076645039482754,2.1356532843696407,0.1487413448995412,0.006266581153323568,0.07335073078657672,-0.017800219136625484,0.016626581867678313
iface_SD_unsup_sd_dynamic_all_z8,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.223572034319146,2.941570547275346,0.23146829570979835,-2.424257556507308,3.2383288569115742,0.23903810014224078,2.969757959660984,0.2721744402250892,0.2731645422304215,0.10121512195322181,-3.2877353154769366,1.7328497223533148
iface_SD_unsup_sd_static_plus_dynamic_all_z16,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.328067793741029,1.8840138583732657,0.008365576835344137,-0.2895602335312777,2.32338159718287,0.14272438899562886,1.8835338691819956,0.10646221159681876,0.0018574150823824757,0.09570565913896562,-0.3194916490979966,0.14490114688873848
iface_SD_unsup_sd_static_plus_dynamic_all_z16,vae_ridge,interface vae unsup SD,other,1932,966,2.70758743078543,2.133318545087464,-0.013919151597744069,-0.007448016906473454,2.705220697183744,0.20698421918654492,2.137137793719076,0.15250560122359325,0.005959495311492399,0.08006340028661103,-0.015409396050379887,0.01267160227679405
iface_SD_unsup_sd_static_plus_dynamic_all_z16,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.225520520694114,2.941047497433969,0.18496003726697985,-2.42839838885205,3.2410046612744656,0.2590557835963378,2.9705674467149947,0.29212625600681974,0.09521919152387678,0.3524422852515543,-3.2833424870419465,1.7146481612247173
iface_SD_unsup_sd_static_plus_dynamic_all_z32,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.3222499993078567,1.8775323923462126,0.025609885987637235,-0.2831231167089152,2.3174399927853258,0.1423811645012718,1.8773227340716325,0.11047874796817285,0.019798304505999766,0.05433262191131784,-0.31304127843273205,0.14638988565588346
iface_SD_unsup_sd_static_plus_dynamic_all_z32,vae_ridge,interface vae unsup SD,other,1932,966,2.705385799915925,2.1284873640398927,0.02337846506021937,-0.005810302939275314,2.7029971899247376,0.20634834415067957,2.1321712527875416,0.14910690688419162,0.005689600971043965,0.12003676416331809,-0.013981274338246742,0.024382483849889596
iface_SD_unsup_sd_static_plus_dynamic_all_z32,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.2321556853585225,2.960624066562041,0.2793237705395266,-2.4425178991469156,3.2433308704338755,0.25840566524269837,2.985183354565049,0.2862727404335788,0.2019903048581785,0.24171248089983957,-3.323954388789067,1.7702442760194776
iface_SD_unsup_sd_static_plus_dynamic_all_z8,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.321062602324378,1.8765909358950832,0.04111070374990829,-0.2818112967013324,2.316090257534236,0.13848837715541618,1.8757251459584399,0.10109116621752405,0.03686363855963949,0.13655221064691278,-0.3114218182127135,0.14131872004027313
iface_SD_unsup_sd_static_plus_dynamic_all_z8,vae_ridge,interface vae unsup SD,other,1932,966,2.7012176326430546,2.1308472716819367,0.02472137680221738,-0.0027134019358734385,2.699140037150891,0.20223473097162836,2.1345575295630215,0.14860195069820487,0.03409886882312622,0.10000469114071105,-0.011123291829615689,0.016439214839985988
iface_SD_unsup_sd_static_plus_dynamic_all_z8,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.2053708332384754,2.919231967909347,0.1856934949298778,-2.385698066800342,3.2230715362078257,0.25355842792644906,2.950197699376466,0.28408122968437893,0.20631780530967028,0.17006366827659378,-3.246622358083834,1.7303278034458618
iface_SD_unsup_shared_static_z16,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.3224333823843617,1.8738738743044254,0.03711938658772136,-0.2833257756435128,2.3175004316193126,0.13514831197585067,1.8731996858474844,0.0998661783787172,0.05526712705474548,0.12921161994230268,-0.3134915636488841,0.14423009628066302
iface_SD_unsup_shared_static_z16,vae_ridge,interface vae unsup SD,other,1932,966,2.703209510470758,2.1256770359774926,0.05734960763753856,-0.004192748854673356,2.7007178284289126,0.20781262642150158,2.129089443930724,0.1490573327344073,0.05135711841668343,0.08513260292171954,-0.012058681216366917,0.017357171398951796
iface_SD_unsup_shared_static_z16,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.2907770016255684,3.0093280553507236,0.07031235235196524,-2.568523580345242,3.3062364158521964,0.24542220900469236,3.038507024063983,0.2886206340946532,-0.009940793876429172,0.25386461102158786,-3.416942471342525,1.6466396532349503
iface_SD_unsup_shared_static_z32,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.331383981972216,1.8867127445834566,-0.01046093404250984,-0.29323664727842735,2.326664408831472,0.14741915177912945,1.8867612300263332,0.11560405000822334,0.012802824180763391,0.08226743037189191,-0.32399557556185843,0.15280402542213184
iface_SD_unsup_shared_static_z32,vae_ridge,interface vae unsup SD,other,1932,966,2.700851139602082,2.1103449268907535,0.07681906270908781,-0.002441330148940768,2.6977242839590003,0.21647471974559163,2.1141387688960473,0.16257678312527205,0.10539124049209155,0.07976599854337375,-0.009623171689590837,0.029755849628494896
iface_SD_unsup_shared_static_z32,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.2433369753398873,2.964379672779048,0.254817600172159,-2.4663771273064623,3.253251681675411,0.23557263697669986,2.9865582353169886,0.2885068763409808,0.2148738179583079,0.23586542008768926,-3.354232909377386,1.8092038042918648
iface_SD_unsup_shared_static_z8,vae_ridge,interface vae unsup SD,antibody_antigen,732,366,2.3447300229027883,1.8979123924402594,-0.07330296697384438,-0.308085330072821,2.3410269314381336,0.12732353710623845,1.8975866152478713,0.09853651989303164,-0.037974767307737196,0.15024310832510726,-0.34096770754162564,0.1490975372624272
iface_SD_unsup_shared_static_z8,vae_ridge,interface vae unsup SD,other,1932,966,2.6880991215119003,2.1194680291740537,0.0920474609627207,0.0070023389876268105,2.6858299874001936,0.20237532285216941,2.1229388455762703,0.15158849816291442,0.08421894449641587,0.11453955276774369,-0.0014432612795265086,0.02925609292695207
iface_SD_unsup_shared_static_z8,vae_ridge,interface vae unsup SD,tcr_pmhc,210,105,3.23825207053507,2.9460165530872966,0.12064223714778556,-2.4555164731934287,3.248097851824781,0.270366354110593,2.97153022980354,0.3135860844907159,0.17253759358032528,0.26545744937085514,-3.323128617234328,1.7636001889578197
iface_S_semi_shared_static_z16,vae_ridge,interface vae semi S,antibody_antigen,732,366,2.3026085861657832,1.8332009149086286,0.11802372745088789,-0.26150979215398706,2.2964658751285763,0.1418946103077011,1.8335112001110978,0.10626650455785687,0.11296043040403429,0.11355577576215758,-0.287947519693385,0.1301822355268577
iface_S_semi_shared_static_z16,vae_ridge,interface vae semi S,other,1932,966,2.7315493189288045,2.1128529320814153,0.2879594446248365,-0.025358556992624237,2.733226342204788,0.11531765112308426,2.1159970248196203,0.09817483964362171,0.2881390904677105,0.06956291057207652,-0.04535790174823663,0.10517151092280266
iface_S_semi_shared_static_z16,vae_ridge,interface vae semi S,tcr_pmhc,210,105,2.5949383771963066,2.0874944680989014,0.26775907689441636,-1.218941036079415,2.524727793914887,0.4762463960109573,2.0710269846034968,0.3471236945140863,0.2552765846971894,0.24681186688438167,-1.5734464838875168,1.1651572473540184
iface_S_semi_shared_static_z32,vae_ridge,interface vae semi S,antibody_antigen,732,366,2.3309112988994865,1.8583763298519016,0.04841654430058985,-0.2927122985585633,2.326320763344105,0.21005254145043842,1.8628079961561332,0.17381561814646465,0.04240940278320214,0.12318892305112152,-0.3160056579022135,0.13223123092691888
iface_S_semi_shared_static_z32,vae_ridge,interface vae semi S,other,1932,966,2.714922855115881,2.1001823266624386,0.2957581457879516,-0.012914188911183011,2.715761514766541,0.14066752276239508,2.1040834650339466,0.11399343146891014,0.3029754565614391,0.06796282125885669,-0.03203536754744409,0.11393381790693476
iface_S_semi_shared_static_z32,vae_ridge,interface vae semi S,tcr_pmhc,210,105,2.570782724684386,2.0600205124269237,0.22633736536224291,-1.1778221451481734,2.5080340410720416,0.5935398299014245,2.0702455107538507,0.40708068571507794,0.24773683530109158,0.18146763311775035,-1.48834794244187,1.0807807695542386
iface_S_semi_shared_static_z8,vae_ridge,interface vae semi S,antibody_antigen,732,366,2.3564618004670748,1.8666989817153115,0.10093382370883136,-0.32120799919846577,2.350260868346866,0.20932819103382314,1.869351299789087,0.17524258491865097,0.10135337106881766,0.10858214234050012,-0.3517664066447431,0.2055008543726395
iface_S_semi_shared_static_z8,vae_ridge,interface vae semi S,other,1932,966,2.71075011515263,2.118009660421691,0.30342812826575016,-0.009802955441474248,2.7095848743235837,0.14696947322396225,2.1206862438412286,0.11037819969525785,0.30318376450295786,0.05599217722434133,-0.024417227259176742,0.08418268554379957
iface_S_semi_shared_static_z8,vae_ridge,interface vae semi S,tcr_pmhc,210,105,2.4443863577025318,1.9667614219965874,0.30812054101198316,-0.9689349422200744,2.428222982288802,0.44635132438056724,1.990941914829402,0.34938141850938415,0.2315128706999244,0.2775760568766899,-1.4454115446262867,1.3092663526319142
iface_S_unsup_shared_static_z16,vae_ridge,interface vae unsup S,antibody_antigen,732,366,2.3241497296303915,1.881494172615093,-0.007759029924206652,-0.2852233082771507,2.3195049987299567,0.1538701851150965,1.881858783358809,0.12167254626991858,-0.03723949904365464,0.1348226260970452,-0.31346074776776567,0.1357731545272041
iface_S_unsup_shared_static_z16,vae_ridge,interface vae unsup S,other,1932,966,2.6903324193046427,2.1191233869797466,0.08135111850404038,0.005351670161568567,2.6882163600053657,0.20031732595567228,2.1224875935229783,0.14562366604080137,0.11569738543918909,0.08872018676670498,-0.0030013717266367925,0.014845608069217881
iface_S_unsup_shared_static_z16,vae_ridge,interface vae unsup S,tcr_pmhc,210,105,3.2499256118131776,2.970619469583485,0.04742852185861903,-2.4804748893582964,3.262325274987682,0.24159499527852285,2.9950753204272136,0.26338854517607824,0.08810783825916754,0.1568066353019609,-3.35263702078476,1.7416379573521503
iface_S_unsup_shared_static_z32,vae_ridge,interface vae unsup S,antibody_antigen,732,366,2.3164634463691525,1.8709462169944455,-0.04591070584343626,-0.2767365439812761,2.312430861515989,0.14092918269094615,1.8713571953301003,0.10645542287884066,-0.04830166897090013,0.08946518778379568,-0.3062684016804216,0.1339850773906161
iface_S_unsup_shared_static_z32,vae_ridge,interface vae unsup S,other,1932,966,2.6679555060141333,2.101436982310642,0.15333692917320424,0.021828888372170008,2.665973043144514,0.2077430013465003,2.105729210025937,0.15920384489598616,0.16212305234054752,0.09113877112544541,0.013877512365174783,0.0249430902004892
iface_S_unsup_shared_static_z32,vae_ridge,interface vae unsup S,tcr_pmhc,210,105,3.2941978995258867,3.00072681475102,-0.09211885658602158,-2.5759466904159694,3.312818883151767,0.26847812337639576,3.0366794748549704,0.30151302591880325,-0.0028531584953738224,0.21151567775483268,-3.5308178785911735,1.951041687200596
iface_S_unsup_shared_static_z8,vae_ridge,interface vae unsup S,antibody_antigen,732,366,2.3324823004314257,1.8885951107185421,-0.007746404925705286,-0.2944554257085108,2.327069698402523,0.14004430798571832,1.8874354669597877,0.10021637761784995,-0.0014273494688446609,0.09969900819599853,-0.32334240007115006,0.1385872649624325
iface_S_unsup_shared_static_z8,vae_ridge,interface vae unsup S,other,1932,966,2.687847262174526,2.120716475850422,0.09268860351291129,0.007188406543435111,2.6854550730690625,0.20701961613622766,2.1242472229601552,0.14969140410791815,0.09638459536912622,0.06647736937019828,-0.0006126739784269808,0.015526410573956095
iface_S_unsup_shared_static_z8,vae_ridge,interface vae unsup S,tcr_pmhc,210,105,3.2186277272249284,2.922102309224439,0.08597742384061416,-2.4137613760549135,3.236727245492797,0.2618543642631269,2.954073639867098,0.2883766604320505,0.07423275247763814,0.16711108888309512,-3.2955374656162766,1.7800120155290302
iface_base_S,supervised_baseline,interface baseline,antibody_antigen,732,366,2.3555941746602875,1.8730239907249076,0.08872166046455138,-0.3202352670071158,2.3505778073269594,0.21380055923939892,1.8776095390527705,0.19698587726991224,0.10667483389042565,0.1356388056829814,-0.3573250653568169,0.2397289107518517
iface_base_S,supervised_baseline,interface baseline,other,1932,966,2.675058246820726,2.077340867455208,0.3117802798555006,0.01661370088087799,2.6729890443033932,0.20014292102179532,2.08131395799949,0.15456538905379283,0.31839460452201285,0.07345293684488582,0.002938364396969928,0.11402854961094161
iface_base_S,supervised_baseline,interface baseline,tcr_pmhc,210,105,2.439942210382235,1.9990713777996245,0.3330028488258664,-0.961781995631515,2.3800646700954315,0.5224223447971107,1.9878311563457394,0.40994141886516305,0.2735683357410334,0.22655305249825072,-1.1759943414950664,0.6701035062624867
iface_base_SD,supervised_baseline,interface baseline,antibody_antigen,732,366,2.3635238110020342,1.8867027655325301,0.09063209186969261,-0.32913884347034994,2.3560254248351193,0.16244066896549447,1.8863610465351257,0.12366893503546669,0.09508394440374712,0.08173253573163934,-0.36787827323513056,0.25342676730525626
iface_base_SD,supervised_baseline,interface baseline,other,1932,966,2.692836108677413,2.0836879818335823,0.29029572554822136,0.0034995204436473193,2.6922354627674236,0.19381754010279661,2.0880988147904245,0.13859331374112643,0.2980391720476846,0.03864300470903111,-0.008211757011139542,0.06637286345605334
iface_base_SD,supervised_baseline,interface baseline,tcr_pmhc,210,105,2.3127500354721096,1.902152227220081,0.41057330410091825,-0.7625808872664075,2.257691513289226,0.3775117676086313,1.8754388859277378,0.3641656325093905,0.3874721614614983,0.25174662073216014,-1.1608201728195326,1.2233886067997501
